,persnr,openness,conscientiousness,extraversion,agreeableness,schooling_years,fluency,symbol,neuroticism,experience,experience_squared,log_wages,occupation
4033,2581001,-0.6724069840182524,-0.7547928925091294,0.994981603432208,0.3960670826203813,10.5,1.0460768366886295,1.6454017023077105,1.4915188558932821,16.5,272.25,3.3409268407471013,4
4038,2582201,-1.431478475305424,-0.3608968098117908,0.7444570836837845,-0.7999961720836231,14.5,-1.8375522186169655,-2.042325052872387,0.2017573070723942,20.5,420.25,3.2775834256949787,2
4044,2582302,-0.29287123837466633,-0.9517409338577988,-1.2011027197091293,-0.40130842051562177,9.0,-0.8763425335151005,0.7234700135126862,-0.3905015837071876,17.0,289.0,2.1249039157565934,4
4047,2582501,-1.051942729661838,0.8207914382802263,0.13294382166891416,-0.3852190867635244,11.5,-1.8375522186169655,-2.042325052872387,-2.6774674050419085,35.5,1260.25,2.935834131972922,3
4048,2582601,0.8457359985560913,0.13147329355988333,-0.8351581402060245,-2.352520692787499,9.0,-0.5805857073299112,0.26250416911517405,1.3077775159306895,25.0,625.0,2.0332062505758848,4
4052,2582801,-0.6724069840182524,0.6238433969315574,-0.5896357739301157,0.19747839629740102,12.0,-0.43270729423731663,0.18567652838225532,0.3111686049306453,31.0,961.0,2.635729539522584,3
4053,2582901,-1.8110142209490099,1.5101095830005702,-0.14490727723491115,-1.4309616564008403,11.0,-0.35876808769101937,-1.1972210048102812,0.6072980503204358,42.0,1764.0,2.7695260485158077,4
4055,2582902,0.4662002529125057,1.017739479628896,-0.8954155630554791,-1.6295503427238207,11.0,-1.8375522186169655,-2.042325052872387,-0.2781134782799898,39.0,1521.0,2.473504684427752,3
4057,2583001,1.9843432354868489,0.4268953555828876,1.1890929479072758,-0.3852190867635244,12.0,-1.8375522186169655,-2.042325052872387,-2.1975966196895245,28.0,784.0,3.245495111143478,3
4059,2583002,1.6048074898432634,0.03299927288554893,-0.8591036341438939,0.28948326204386216,12.0,-0.21088967459842473,0.18567652838225532,-0.648572965774122,26.0,676.0,2.977681241908422,3
4083,2585601,1.2252717441996768,-0.4593708304861252,-0.005402774834790777,0.45891403870672914,14.5,-0.8024033269688032,0.9539529357114424,0.6798420078834095,17.5,306.25,2.814453848062389,2
4102,2591801,-0.29287123837466633,-0.16394876846312093,0.18847698846099412,-0.3253928885212574,10.5,0.30668477122565646,-0.5825998789469317,-0.05750479802211959,22.5,506.25,2.7898802193498424,4
4109,2592302,0.8457359985560913,1.6085836036749046,-0.4505481176527048,0.4121564163724781,10.5,0.08486715158676451,-0.04480639381650076,1.1603081547495835,40.5,1640.25,2.3945674827056957,3
4110,2592501,-1.051942729661838,-0.7547928925091294,1.6891693464511337,-1.3082885020722246,13.0,-0.0630112615058301,-0.7362551604127691,-0.6111102639650565,17.0,289.0,3.424186899886854,2
4111,2593501,-0.6724069840182524,0.03299927288554893,0.24401015525307382,-1.2921991683201273,11.5,-1.024220946607695,-1.4277039270090373,0.01682524408222209,26.5,702.25,3.0455143087752647,2
4112,2593502,-2.1905499665925956,0.03299927288554893,0.7331096058989142,-0.03328895752977448,11.5,0.010927945040467207,-0.9667380826115252,0.7179000712062656,24.5,600.25,3.3368448897317062,2
4118,2593901,-0.29287123837466633,0.525369376257222,0.18861593716856398,2.28594277772795,10.5,0.6024415974108457,0.6466423727797675,1.4921142174070716,29.5,870.25,3.0234950705313475,2
4144,2598601,-1.051942729661838,0.6238433969315574,0.35512280507308996,0.38148812779032437,10.5,0.010927945040467207,-0.7362551604127691,0.34863130673971077,34.5,1190.25,3.2075158630782616,4
4145,2598601,-1.051942729661838,0.6238433969315574,0.35512280507308996,0.07480524196878453,10.5,-0.7284641204225059,0.03202124691641793,0.7173047096924763,34.5,1190.25,3.2075158630782616,4
4146,2598601,-1.051942729661838,0.6238433969315574,0.35512280507308996,0.19747839629740047,10.5,-0.43270729423731663,0.10884888764933663,0.7541720499877524,34.5,1190.25,3.2075158630782616,4
4147,2598701,-0.6724069840182524,1.5101095830005702,0.1327585567254879,0.07480524196878509,11.5,-0.7284641204225059,-1.1203933640773625,0.16429460526332867,42.5,1806.25,2.9740553447931197,3
4148,2598701,-0.6724069840182524,1.5101095830005702,0.1327585567254879,0.19747839629740047,11.5,-0.43270729423731663,-0.9667380826115252,0.23802928585388228,42.5,1806.25,2.9740553447931197,3
4149,2598701,-0.6724069840182524,1.5101095830005702,0.1327585567254879,0.1361418191330925,11.5,-0.5805857073299112,-0.7362551604127691,0.34863130673971077,42.5,1806.25,2.9740553447931197,3
4153,2599001,-1.431478475305424,-0.5578448511604601,1.8280254215492613,0.9641856108512499,11.5,1.4157728694201162,-0.12163403454941946,0.6435700291019226,20.5,420.25,3.373328482653363,2
4163,2599901,-0.29287123837466633,-0.7547928925091294,1.3000203327838655,0.15072077396314942,18.0,0.45456318431825105,1.799056983773548,1.085382751131451,11.0,121.0,3.3288767200825293,1
4165,2600601,-0.6724069840182524,1.5101095830005702,1.6997757644622982,-0.7240806400892587,10.5,-0.6545249138762086,0.26250416911517405,1.3077775159306895,40.5,1640.25,3.6508243404553196,4
4166,2600602,0.08666450726891918,1.1162135003032305,-1.0632192855639904,-0.740169973841356,10.5,0.30668477122565646,0.7234700135126862,1.5289815577023478,38.5,1482.25,1.3412544234938522,3
4190,2601601,-1.051942729661838,0.03299927288554893,-0.5341489233738924,-0.24947735652689249,12.0,1.4897120759664133,0.7234700135126862,0.08936920164519573,27.0,729.0,3.11915618910046,3
4195,2601701,-0.6724069840182524,0.4268953555828876,-0.700841056221845,-1.1856153477436087,10.5,0.23274556467935914,-0.12163403454941946,1.123440814454306,32.5,1056.25,2.412585988208374,4
4206,2602301,-1.051942729661838,-0.9517409338577988,0.07727170616926463,0.7349286359461152,11.0,-0.1369504680521274,0.10884888764933663,-0.6854403060693989,14.0,196.0,2.9363150168102727,3
4207,2602303,0.4662002529125057,-1.0502149545321338,0.021738539377184916,1.77916082666139,11.5,0.3806239777719537,1.030780576444361,0.2368385628263023,17.5,306.25,2.8588730908367936,4
4209,2602601,-1.8110142209490099,-0.3608968098117908,-0.31169204255457694,0.12005248538099572,10.5,0.3806239777719537,0.9539529357114424,1.159712793235793,25.5,650.25,2.248227131788592,4
4210,2602602,-0.6724069840182524,0.03299927288554893,-0.700841056221845,-0.9548479939164336,11.5,-0.21088967459842473,0.800297654245605,-0.35363424341191146,24.5,600.25,2.818051096316539,2
4229,2604401,-1.051942729661838,1.707057624349239,1.5778714316876912,-0.29472459993910316,10.5,0.3806239777719537,0.4161594505810114,0.9016414111688584,41.5,1722.25,3.6102891795207146,2
4252,2605701,0.8457359985560913,1.5101095830005702,1.4110866663680248,0.4428247049546329,11.0,0.15880635813306182,-0.04480639381650076,-1.7189165573647198,40.0,1600.0,3.369698714602784,2
4265,2607201,0.8457359985560913,0.3284213349085532,0.9677013405126622,1.1336163875141168,12.0,0.8242592170497376,0.4161594505810114,0.4217706258164738,28.0,784.0,3.1549994100712375,2
4267,2607502,-1.431478475305424,-0.3608968098117908,-0.4785231241100994,0.04262657446459042,11.5,1.1939552497812242,0.33933180984809275,1.3446448562259656,22.5,506.25,2.667478237837164,3
4274,2612101,0.4662002529125057,1.1162135003032305,0.944265325169216,0.011958285882436163,10.5,1.1200160432349269,0.03202124691641793,1.1971754950448596,34.5,1190.25,3.1449538819216007,1
4275,2612101,0.4662002529125057,1.1162135003032305,0.944265325169216,-0.3867294656855648,10.5,0.15880635813306182,-0.42894459748109426,0.9759714532732001,34.5,1190.25,3.1449538819216007,1
4276,2612101,0.4662002529125057,1.1162135003032305,0.944265325169216,-0.11071486844617923,10.5,0.8242592170497376,-0.27528931601525686,1.0497061338637537,34.5,1190.25,3.1449538819216007,1
4287,2612502,0.8457359985560913,1.6085836036749046,-0.5895431414584024,-2.0297484732138624,9.0,-0.8024033269688032,-0.8130828011456878,-0.6479776042603334,41.0,1681.0,2.6537480450252624,4
4288,2612502,0.8457359985560913,1.6085836036749046,-0.5895431414584024,-2.0604167617960165,9.0,-0.8763425335151005,-0.42894459748109426,-0.46364090278395126,41.0,1681.0,2.6537480450252624,4
4296,2617001,0.08666450726891918,0.22994731423421774,1.189787691445125,0.9189383674390387,10.5,0.30668477122565646,0.800297654245605,0.6061073272928559,28.5,812.25,3.3966802540970207,2
4304,2617301,0.08666450726891918,0.525369376257222,0.02164590690547152,-0.29472459993910316,10.5,0.3806239777719537,-0.19846167528233816,-0.8329096672505054,32.5,1056.25,2.9924044834613164,4
4305,2617301,0.08666450726891918,0.525369376257222,0.02164590690547152,-0.3560611771034111,10.5,0.23274556467935914,-0.04480639381650076,-0.7591749866599519,32.5,1056.25,2.9924044834613164,4
4306,2617302,0.08666450726891918,0.7223174176058919,-0.7143653970919762,1.0883691441019057,9.0,-0.28482888114472205,-0.505772238214013,-0.9803790284316114,35.0,1225.0,2.3923832808908547,3
4307,2617302,0.08666450726891918,0.7223174176058919,-0.7143653970919762,1.11903743268406,9.0,-0.21088967459842473,-0.9667380826115252,-1.2015830702032697,35.0,1225.0,2.3923832808908547,3
4311,2617402,0.4662002529125057,0.13147329355988333,0.021970120556467902,1.3950520299234455,11.5,0.45456318431825105,0.26250416911517405,1.3077775159306895,24.5,600.25,2.8588730908367936,3
4312,2617402,0.4662002529125057,0.13147329355988333,0.021970120556467902,1.4257203185055998,11.5,0.5285023908645484,0.26250416911517405,1.3077775159306895,24.5,600.25,2.8588730908367936,3
4333,2619801,0.4662002529125057,1.707057624349239,0.799897618004151,0.19747839629740047,10.5,-0.43270729423731663,-0.7362551604127691,0.8285020920920941,43.5,1892.25,5.046528217156863,4
4347,2621501,-3.708692949166939,-0.8532669131834644,-0.03393357612246488,-1.6295503427238207,9.0,-1.8375522186169655,-2.042325052872387,-2.6774674050419085,21.0,441.0,2.869344390704089,4
4351,2622201,0.4662002529125057,-0.3608968098117908,-0.25615887576249724,-0.06395724611192818,11.5,-0.0630112615058301,0.26250416911517405,0.34803594522592146,21.5,462.25,2.7692609321471067,4
4352,2622202,-1.051942729661838,-0.2624227891374553,-0.7007947399859884,-0.18663040044054413,15.0,-0.35876808769101937,0.33933180984809275,-2.014450641240721,21.0,441.0,2.5949075450023287,4
4357,2622601,-1.051942729661838,-0.06547474778878652,0.07731802240512133,-0.6788333966770478,10.5,0.45456318431825105,-0.27528931601525686,-3.269130934307701,27.5,756.25,2.7453727169724114,4
4358,2622602,-0.6724069840182524,-0.4593708304861252,-0.723026533197163,-0.4480660428498728,10.5,0.010927945040467207,0.5698147320468488,-1.9038486203548912,23.5,552.25,2.784149544640857,4
4366,2623501,-0.29287123837466633,-1.1486889752064686,0.13299013790477088,-0.6014074857606427,10.5,-0.35876808769101937,-0.12163403454941946,-1.2759131123076126,18.5,342.25,2.935834131972922,4
4369,2623602,-0.29287123837466633,1.3131615416519005,-0.6730976309437334,-1.1081894368272032,7.0,-0.5805857073299112,-1.504531567741956,-3.37913759367974,45.0,2025.0,2.1657259102768482,4
4380,2626102,-0.29287123837466633,-1.345637016555138,-0.36731784181837,-0.12529382327623617,14.5,-0.21088967459842473,0.33933180984809275,1.3446448562259656,7.5,56.25,2.6928879533625327,3
4381,2626102,-0.29287123837466633,-1.345637016555138,-0.36731784181837,-0.3399718433513138,14.5,-0.7284641204225059,-0.04480639381650076,1.1603081547495835,7.5,56.25,2.6928879533625327,3
4382,2626102,-0.29287123837466633,-1.345637016555138,-0.36731784181837,-0.2172986890226984,14.5,-0.43270729423731663,-0.12163403454941946,1.123440814454306,7.5,56.25,2.6928879533625327,3
4387,2626801,0.8457359985560913,-0.4593708304861252,0.41098018551616605,1.4724779408398507,11.5,-0.35876808769101937,-0.7362551604127691,0.34863130673971077,21.5,462.25,3.1057331687683196,1
4388,2626801,0.8457359985560913,-0.4593708304861252,0.41098018551616605,1.2577999207647732,11.5,-0.8763425335151005,0.18567652838225532,0.7910393902830286,21.5,462.25,3.1057331687683196,1
4389,2627101,0.4662002529125057,-0.7547928925091294,0.688646019476565,-1.2147732574037218,15.0,-1.8375522186169655,-2.042325052872387,-1.717725834337141,15.0,225.0,3.2509151786128174,1
4395,2627201,-1.431478475305424,-0.7547928925091294,1.688891449035994,-0.18814077936258453,18.0,1.637590489059008,0.4161594505810114,1.3815121965212418,14.0,196.0,3.5295474155446804,1
4398,2627601,0.4662002529125057,0.6238433969315574,0.5775796858924054,-0.6014074857606427,11.5,-0.35876808769101937,-0.6594275196798504,-1.0541137090221637,32.5,1056.25,3.170652714867635,1
4401,2627701,1.6048074898432634,-0.7547928925091294,0.13285118919720101,1.2577999207647732,16.0,-0.8763425335151005,-0.7362551604127691,0.34863130673971077,14.0,196.0,2.935834131972922,3
4408,2627902,1.6048074898432634,1.1162135003032305,-1.0900827023608262,-1.0000952373286442,10.5,-1.3199777727928843,0.33933180984809275,1.3446448562259656,35.5,1260.25,1.9425823589626385,4
4409,2627902,1.6048074898432634,1.1162135003032305,-1.0900827023608262,-0.9387586601643365,10.5,-1.1720993597002898,0.33933180984809275,1.3446448562259656,35.5,1260.25,1.9425823589626385,4
4411,2628001,0.8457359985560913,-0.2624227891374553,-0.20025517908356458,0.689681392533904,12.0,-1.2460385662465872,-0.12163403454941946,1.123440814454306,18.0,324.0,2.7227409165122136,3
4412,2628001,0.8457359985560913,-0.2624227891374553,-0.20025517908356458,1.3643837413412918,12.0,0.3806239777719537,-0.12163403454941946,1.123440814454306,18.0,324.0,2.7227409165122136,3
4415,2628302,0.8457359985560913,1.1162135003032305,-0.36741047429008317,-0.1398727781062931,9.0,-1.2460385662465872,0.26250416911517405,0.8279067305783061,37.0,1369.0,2.586939375353152,4
4416,2628401,0.8457359985560913,1.017739479628896,0.07731802240512133,-0.4626449976799297,12.0,-1.024220946607695,0.10884888764933663,-0.6854403060693989,35.0,1225.0,2.9363150168102727,2
4417,2628401,0.8457359985560913,1.017739479628896,0.07731802240512133,-0.2172986890226984,12.0,-0.43270729423731663,0.10884888764933663,-0.6854403060693989,35.0,1225.0,2.9363150168102727,2
4418,2628801,0.8457359985560913,-0.7547928925091294,0.02187748808475476,-0.4933132862620837,11.5,-1.0981601531539924,0.4161594505810114,1.3815121965212418,19.5,380.25,2.8588730908367936,4
4420,2629001,0.4662002529125057,-0.7547928925091294,-0.03379462741489504,0.6590131039517498,10.5,-1.3199777727928843,-0.19846167528233816,-1.3127804526028888,20.5,420.25,2.8562723091367364,4
4421,2629001,0.4662002529125057,-0.7547928925091294,-0.03379462741489504,0.8123545468625206,10.5,-0.9502817400613978,-0.27528931601525686,-1.3496477928981656,20.5,420.25,2.8562723091367364,4
4422,2629001,0.4662002529125057,-0.7547928925091294,-0.03379462741489504,0.7816862582803663,10.5,-1.024220946607695,0.6466423727797675,-0.9072397093548471,20.5,420.25,2.8562723091367364,4
4423,2629005,0.4662002529125057,0.03299927288554893,-0.5894968252225458,-1.3535357454844352,11.5,-1.1720993597002898,0.18567652838225532,0.3111686049306453,23.5,552.25,2.4714264882313075,4
4427,2629701,0.4662002529125057,0.22994731423421774,0.578367061901968,-2.1830899161246324,11.5,-1.1720993597002898,0.26250416911517405,-1.0915764108312291,29.5,870.25,2.972725448527286,3
4440,2631502,1.2252717441996768,1.4116355623262349,0.1327585567254879,2.2406955343157406,10.5,-0.506646500783614,-0.6594275196798504,0.38549864703498693,37.5,1406.25,2.9611519399572117,3
4441,2631502,1.2252717441996768,1.4116355623262349,0.1327585567254879,2.5473784201372798,10.5,0.23274556467935914,0.4929870913139301,0.9385087514641346,37.5,1406.25,2.9611519399572117,3
4442,2631502,1.2252717441996768,1.4116355623262349,0.1327585567254879,2.486041842972971,10.5,0.08486715158676451,0.4161594505810114,0.9016414111688584,37.5,1406.25,2.9611519399572117,3
4443,2632301,-0.29287123837466633,-0.7547928925091294,0.24512174491363256,-1.030763525910798,11.5,-1.3939169793391817,0.33933180984809275,-0.0949674998311851,20.5,420.25,2.8682492864653493,4
4444,2632302,-1.051942729661838,-1.0502149545321338,-1.1834562338477594,-1.2921991683201273,11.5,-1.024220946607695,0.5698147320468488,-0.9441070496501239,17.5,306.25,1.820289167828369,3
4445,2632401,0.8457359985560913,-0.16394876846312093,1.3317006381097893,2.3487897338142996,18.0,-1.2460385662465872,0.8771252949785237,1.1228454529405167,17.0,289.0,3.4623272270829566,1
4446,2632401,0.8457359985560913,-0.16394876846312093,1.3317006381097893,2.4714628881429155,18.0,-0.9502817400613978,0.18567652838225532,0.7910393902830286,17.0,289.0,3.4623272270829566,1
4447,2632401,0.8457359985560913,-0.16394876846312093,1.3317006381097893,2.4407945995607605,18.0,-1.024220946607695,0.4929870913139301,0.9385087514641346,17.0,289.0,3.4623272270829566,1
4448,2632402,1.6048074898432634,-0.06547474778878652,-0.7288623789150963,-1.2147732574037218,18.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,18.0,324.0,2.081836926268021,1
4451,2632701,0.08666450726891918,0.6238433969315574,1.8871712547381572,-0.07853620094198512,10.5,-1.0981601531539924,0.4929870913139301,0.4586379661117512,32.5,1056.25,3.7746445768150174,2
4452,2632702,1.2252717441996768,0.22994731423421774,-1.0315852964739234,-0.04786791235983086,9.0,-1.024220946607695,0.7234700135126862,0.5692399869975797,31.0,961.0,2.1327894100305835,3
4455,2632901,-0.6724069840182524,0.8207914382802263,0.5775796858924054,1.165795055018311,14.0,-1.0981601531539924,0.10884888764933663,-0.6854403060693989,31.0,961.0,3.2206631354422965,4
4456,2632901,-0.6724069840182524,0.8207914382802263,0.5775796858924054,1.2884682093469264,14.0,-0.8024033269688032,0.03202124691641793,-0.7223076463646757,31.0,961.0,3.2206631354422965,4
4457,2632901,-0.6724069840182524,0.8207914382802263,0.5775796858924054,1.0737901892718487,14.0,-1.3199777727928843,0.03202124691641793,-0.7223076463646757,31.0,961.0,3.2206631354422965,4
4458,2632902,0.8457359985560913,0.8207914382802263,-0.7009336886935583,-0.523981574844238,12.0,-1.1720993597002898,0.33933180984809275,0.3849032855211989,32.0,1024.0,2.1249039157565934,3
4464,2635601,-0.6724069840182524,-0.9517409338577988,0.46628177112896274,-0.5561602423484321,16.0,0.7503200105034403,-2.042325052872387,-1.237855048984757,13.0,169.0,3.1118122148447016,2
4471,2637001,-0.6724069840182524,-1.0502149545321338,0.46646703607238926,-1.2147732574037218,18.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,10.0,100.0,3.174726040255271,1
4479,2637201,-1.051942729661838,-0.7547928925091294,0.4163065526396767,1.0109432331855008,18.0,0.5285023908645484,-0.04480639381650076,0.6804373693971989,12.0,144.0,3.396535368556344,2
4480,2637201,-1.051942729661838,-0.7547928925091294,0.4163065526396767,1.0416115217676545,18.0,0.6024415974108457,1.4149187801089544,1.3809168350074523,12.0,144.0,3.396535368556344,2
4490,2638803,0.08666450726891918,-2.330377223298486,-0.4839884399411798,-1.2147732574037218,10.5,-1.8375522186169655,-2.042325052872387,-1.237855048984757,5.5,30.25,2.2239948184008242,3
4493,2639201,1.9843432354868489,0.4268953555828876,-0.6450299920146255,-0.3852190867635244,9.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,33.0,1089.0,2.898093803990075,4
4496,2639204,0.4662002529125057,0.03299927288554893,-0.47843049163838614,-2.0443274280439194,11.5,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,22.5,506.25,2.1894424368941645,4
4498,2639302,0.4662002529125057,-1.1486889752064686,-0.0059122534292134436,-1.2147732574037218,10.5,-1.8375522186169655,-2.042325052872387,-0.2781134782799898,16.5,272.25,2.838670383519274,4
4502,2640501,0.08666450726891918,-0.5578448511604601,1.4114108800190215,-1.2147732574037218,11.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,21.0,441.0,3.2335665402782046,4
4503,2640502,-1.051942729661838,-0.7547928925091294,-0.8731374536084479,-1.2147732574037218,11.5,-1.8375522186169655,-2.042325052872387,-1.237855048984757,18.5,342.25,2.8407793473940948,3
4504,2640701,0.4662002529125057,-1.1486889752064686,-0.3115994100828638,0.28948326204386216,11.5,-0.21088967459842473,-0.04480639381650076,-0.7591749866599519,12.5,156.25,2.5356460809656016,2
4505,2640702,-0.6724069840182524,-1.0502149545321338,-0.31183099126214675,-0.6788333966770478,13.5,0.45456318431825105,-0.8899104418786065,-0.20497415920322554,13.5,182.25,2.5844362451350333,3
4512,2640901,-0.6724069840182524,-0.7547928925091294,-0.20048676026284756,0.5815871930353457,14.5,-0.506646500783614,-1.1972210048102812,0.12742726496805187,14.5,210.25,2.972201776143797,3
4513,2640901,-0.6724069840182524,-0.7547928925091294,-0.20048676026284756,0.765596924528269,14.5,-0.0630112615058301,1.1844358579101983,1.2703148141216227,14.5,210.25,2.972201776143797,3
4532,2643401,0.4662002529125057,1.214687520977566,-0.0894204266786879,-2.459104513364018,9.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,42.0,1764.0,2.8008092898820327,4
4534,2643402,1.2252717441996768,1.4116355623262349,-0.9509024136117021,-1.2147732574037218,9.0,-1.8375522186169655,-2.042325052872387,-1.717725834337141,41.0,1681.0,2.348047467070803,4
4549,2650701,-1.051942729661838,-0.06547474778878652,0.24396383901721713,-1.2147732574037218,10.5,-1.8375522186169655,-2.042325052872387,-1.237855048984757,27.5,756.25,3.0455143087752647,4
4555,2651001,0.4662002529125057,0.03299927288554893,0.4110265017520227,-1.2147732574037218,12.0,-1.8375522186169655,-2.042325052872387,-0.2781134782799898,25.0,625.0,3.61655879253431,3
4557,2651101,-1.431478475305424,-0.9517409338577988,0.6332981176279117,0.18138906254530315,14.5,0.5285023908645484,-2.042325052872387,-0.7579842636323731,13.5,182.25,3.174726040255271,3
4566,2655606,-1.431478475305424,0.525369376257222,0.966682383323817,-2.0443274280439194,18.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,24.0,576.0,3.8084498003444156,2
4570,2655802,-0.6724069840182524,-0.8532669131834644,0.6332981176279117,0.02804761963453349,11.0,0.15880635813306182,-0.5825998789469317,-0.5373755833745035,16.0,256.0,3.062248056828581,4
4571,2655901,0.4662002529125057,-0.5578448511604601,0.18861593716856398,-0.7999961720836231,11.0,-1.8375522186169655,-2.042325052872387,-0.7579842636323731,23.0,529.0,2.9234116119743647,4
4572,2655902,-0.29287123837466633,-0.6563188718347945,-0.9008345626507029,-1.2147732574037218,11.0,-1.8375522186169655,-2.042325052872387,-1.237855048984757,23.0,529.0,2.1249039157565934,2
4575,2656201,1.9843432354868489,-1.345637016555138,-0.2837170360971823,0.10547353055093879,14.5,-0.6545249138762086,-0.35211695674817556,0.05309722286370891,8.5,72.25,2.4926714300115296,4
4579,2656902,1.6048074898432634,-0.2624227891374553,-0.8102400053151666,0.7334182570240744,10.5,1.8594081086979,0.10884888764933663,0.2743012646353691,25.5,650.25,1.9583228045070775,3
4592,2657802,-0.29287123837466633,1.017739479628896,-1.1453842879736231,-2.1217533389603247,10.5,-1.024220946607695,-0.7362551604127691,0.8285020920920941,38.5,1482.25,2.5179465038662006,4
4593,2657802,-0.29287123837466633,1.017739479628896,-1.1453842879736231,-1.6617290102280151,10.5,0.08486715158676451,0.26250416911517405,1.3077775159306895,38.5,1482.25,2.5179465038662006,4
4594,2658001,-2.949621457879767,1.4116355623262349,1.1891855803789888,0.7495075907761722,13.0,0.898198423596035,-0.04480639381650076,0.2005665840448155,39.0,1521.0,3.468638662457688,4
4595,2658003,-1.431478475305424,-2.0349551612754815,0.007889984856057262,-2.168510961294576,14.5,-0.1369504680521274,0.800297654245605,1.0859781126452406,3.5,12.25,2.7310397193269087,2
4597,2660202,1.9843432354868489,-0.2624227891374553,-0.4507333825961312,-1.6295503427238207,10.0,-1.8375522186169655,-2.042325052872387,-1.717725834337141,24.0,576.0,2.2610360900811735,4
4600,3864502,0.4662002529125057,-1.7395330992524771,-0.03379462741489504,0.44433508387667275,11.5,-1.8375522186169655,-2.042325052872387,-1.717725834337141,6.5,42.25,2.8562723091367364,4
4601,2660302,0.4662002529125057,-0.16394876846312093,0.133082770376484,-0.3852190867635244,16.0,-1.8375522186169655,-2.042325052872387,-1.717725834337141,18.0,324.0,3.4058377612186574,3
4612,2660701,0.08666450726891918,-1.1486889752064686,-0.08946674291454458,-1.2147732574037218,10.5,-1.8375522186169655,-2.042325052872387,-1.237855048984757,13.5,182.25,2.880851997555569,4
4618,2661101,0.8457359985560913,0.3284213349085532,0.6887386519482782,-1.2147732574037218,12.0,-1.8375522186169655,-2.042325052872387,-1.237855048984757,28.0,784.0,2.932461447494283,1
4625,2661302,0.08666450726891918,1.214687520977566,-0.5897284064018288,-0.7999961720836231,10.5,-1.8375522186169655,-2.042325052872387,-1.237855048984757,40.5,1640.25,2.5667366680356327,3
4639,2664501,-0.29287123837466633,0.6238433969315574,0.07708644122583809,0.22814668487955472,10.5,-0.35876808769101937,0.7234700135126862,1.5289815577023478,32.5,1056.25,2.5796400728715403,4
4640,2664502,0.08666450726891918,0.13147329355988333,-1.1008743853154173,-1.0000952373286442,10.5,-1.3199777727928843,0.03202124691641793,1.1971754950448596,28.5,812.25,2.372978533613595,4
4641,2664503,0.8457359985560913,-1.9364811406011464,-0.700841056221845,-1.261530879737973,10.0,-0.9502817400613978,0.800297654245605,1.565848897997624,7.0,49.0,2.0761137515871613,3
4642,2664701,0.4662002529125057,1.3131615416519005,-0.08955937538625773,-1.1081894368272032,11.5,-0.5805857073299112,-0.42894459748109426,0.016229882568432743,36.5,1332.25,2.370026373789578,2
4646,2664901,1.6048074898432634,1.6085836036749046,0.02164590690547152,0.1361418191330925,10.5,-0.5805857073299112,0.03202124691641793,1.1971754950448596,39.5,1560.25,2.8588730908367936,4
4648,2664902,1.2252717441996768,1.017739479628896,-1.1731740294875912,-0.9855162824985874,10.5,-0.28482888114472205,0.800297654245605,1.565848897997624,35.5,1260.25,1.8743035182093442,4
4650,2665001,0.4662002529125057,-0.7547928925091294,-1.0343179543894634,-0.3253928885212574,12.0,0.30668477122565646,0.4161594505810114,-1.9775833009454449,18.0,324.0,2.8588730908367936,3
4652,2665003,-0.29287123837466633,-0.5578448511604601,0.5773481047131224,-0.8160855058357206,15.0,-0.8763425335151005,-1.0435657233444438,0.20116194555860548,18.0,324.0,3.2335665402782046,1
4663,2665902,-2.1905499665925956,0.525369376257222,-1.2342651445824646,0.5187402369489973,15.0,1.3418336628738188,-0.27528931601525686,0.5698353485113691,28.0,784.0,1.4962952563342191,3
4674,2667801,-0.29287123837466633,1.017739479628896,0.466513352308246,0.1361418191330925,17.0,-0.5805857073299112,-0.8130828011456878,-0.16810681890794937,28.0,784.0,3.01872179177869,2
4675,2667801,-0.29287123837466633,1.017739479628896,0.466513352308246,0.35081983920817067,17.0,-0.0630112615058301,-0.19846167528233816,0.1268319034542625,28.0,784.0,3.01872179177869,2
4679,2670201,0.08666450726891918,1.214687520977566,-0.25588097834735757,1.6886663398369688,11.5,-1.8375522186169655,-2.042325052872387,-0.2781134782799898,35.5,1260.25,2.6111202567935163,2
4683,2670401,0.4662002529125057,-0.16394876846312093,-0.36727152558251336,-1.2147732574037218,10.5,-1.8375522186169655,-2.042325052872387,-0.2781134782799898,24.5,600.25,2.530507903109478,4
4684,2670402,0.8457359985560913,-0.16394876846312093,-1.0062503154603555,-1.4309616564008403,11.5,-0.35876808769101937,-0.8130828011456878,-0.16810681890794937,23.5,552.25,2.4280901747443395,4
4685,2670501,-0.29287123837466633,1.8055316450235745,-0.45077969883198776,-0.6627440629249507,10.5,-0.506646500783614,-0.6594275196798504,-0.0943721383173964,42.5,1806.25,2.4186650342847567,4
4686,2670501,-0.29287123837466633,1.8055316450235745,-0.45077969883198776,-0.8160855058357206,10.5,-0.8763425335151005,0.18567652838225532,0.3111686049306453,42.5,1806.25,2.4186650342847567,4
